fdc_id,description,data_type,query_term,protein_g,fat_g,carbs_g,calories
170055,"Tomato products, canned, sauce, with mushrooms",SR Legacy,mushroom,1.45,0.13,8.43,146.0
2706571,Tuna noodle casserole with mushroom sauce,Survey (FNDDS),mushroom,9.02,5.18,13.92,139.0
169376,"Mushroom, white, exposed to ultraviolet light, raw",SR Legacy,mushroom,3.09,0.34,3.26,93.0
169377,"Mushrooms, portabella, exposed to ultraviolet light, grilled",SR Legacy,mushroom,3.28,0.58,4.44,121.0
170143,"Mushrooms, portabella, exposed to ultraviolet light, raw",SR Legacy,mushroom,2.11,0.35,3.87,92.0
171156,"Soup, mushroom with beef stock, canned, condensed",SR Legacy,mushroom,2.51,3.21,7.41,285.0
2706858,"Tuna casserole with vegetables and mushroom sauce, no noodles",Survey (FNDDS),mushroom,9.04,5.12,8.39,115.0
2706718,Tuna noodle casserole with vegetables and mushroom sauce,Survey (FNDDS),mushroom,8.11,4.46,12.96,124.0
169252,"Mushrooms, white, cooked, boiled, drained, without salt",SR Legacy,mushroom,2.17,0.47,5.29,117.0
2710042,Fried cauliflower,Survey (FNDDS),cauliflower,4.02,12.86,21.9,218.0
2710074,"Cauliflower, pickled",Survey (FNDDS),cauliflower,1.59,0.25,8.98,41.0
169986,"Cauliflower, raw",SR Legacy,cauliflower,1.92,0.28,4.97,25.0
2709777,"Cauliflower, raw",Survey (FNDDS),cauliflower,1.92,0.28,4.97,25.0
170398,"Cauliflower, frozen, unprepared",SR Legacy,cauliflower,2.01,0.27,4.68,24.0
169389,"Cauliflower, green, raw",SR Legacy,cauliflower,2.95,0.3,6.09,31.0
2709902,"Cauliflower, fresh, cooked with oil",Survey (FNDDS),cauliflower,1.94,3.31,5.01,52.0
2709904,"Cauliflower, frozen, cooked with oil",Survey (FNDDS),cauliflower,1.56,3.12,3.63,45.0
169391,"Cauliflower, green, cooked, with salt",SR Legacy,cauliflower,3.04,0.31,6.28,136.0
2709899,"Cauliflower, NS as to form, cooked",Survey (FNDDS),cauliflower,1.94,2.93,5.02,49.0
2709897,"Cauliflower, fresh, cooked, no added fat",Survey (FNDDS),cauliflower,1.99,0.29,5.16,26.0
2709898,"Cauliflower, frozen, cooked, no added fat",Survey (FNDDS),cauliflower,1.6,0.22,3.74,19.0
169390,"Cauliflower, green, cooked, no salt added",SR Legacy,cauliflower,3.04,0.31,6.28,134.0
170397,"Cauliflower, cooked, boiled, drained, without salt",SR Legacy,cauliflower,1.84,0.45,4.11,96.0
168521,"Cauliflower, frozen, cooked, boiled, drained, with salt",SR Legacy,cauliflower,1.61,0.22,3.16,71.0
2709789,"Lettuce, raw",Survey (FNDDS),lettuce,0.92,0.1,3.69,20.0
2709790,"Lettuce, Boston, raw",Survey (FNDDS),lettuce,0.88,0.11,3.26,18.0
2709791,"Lettuce, arugula, raw",Survey (FNDDS),lettuce,2.58,0.66,3.65,25.0
2709590,"Romaine lettuce, raw",Survey (FNDDS),lettuce,0.98,0.07,4.06,21.0
2710250,"Lettuce, for use on a sandwich",Survey (FNDDS),lettuce,0.92,0.1,3.69,20.0
169247,"Lettuce, cos or romaine, raw",SR Legacy,lettuce,1.23,0.3,3.29,72.0
746769,"Lettuce, cos or romaine, raw",Foundation,lettuce,1.24,0.26,3.24,70.0
169249,"Lettuce, green leaf, raw",SR Legacy,lettuce,1.36,0.15,2.87,62.0
168431,"Lettuce, red leaf, raw",SR Legacy,lettuce,1.33,0.22,2.26,13.0
2709828,"Lettuce, wilted, with bacon dressing",Survey (FNDDS),lettuce,2.77,6.31,3.44,84.0
2706980,"Bacon, lettuce, tomato sandwich on wheat",Survey (FNDDS),lettuce,12.02,7.76,27.53,229.0
2706979,"Bacon, lettuce, tomato sandwich on white",Survey (FNDDS),lettuce,10.89,7.54,29.71,231.0
169248,"Lettuce, iceberg (includes crisphead types), raw",SR Legacy,lettuce,0.9,0.14,2.97,58.0
170763,"Fast foods, taco with beef, cheese and lettuce, soft",SR Legacy,lettuce,9.25,9.75,20.2,860.0
170764,"Fast foods, taco with chicken, lettuce and cheese, soft",SR Legacy,lettuce,13.3,6.35,19.7,189.0
168429,"Lettuce, butterhead (includes boston and bibb types), raw",SR Legacy,lettuce,1.35,0.22,2.23,55.0
170316,"SUBWAY, tuna sub on white bread with lettuce and tomato",SR Legacy,lettuce,12.3,12.0,16.0,221.0
2709822,"Lettuce, salad with assorted vegetables including tomatoes and/or carrots, no dressing",Survey (FNDDS),lettuce,1.07,0.2,4.58,24.0
2709823,"Lettuce, salad with assorted vegetables excluding tomatoes and carrots, no dressing",Survey (FNDDS),lettuce,1.19,0.19,4.09,23.0
170318,"Fast Foods, crispy chicken filet sandwich, with lettuce and mayonnaise",SR Legacy,lettuce,10.9,13.6,27.4,276.0
170689,"Fast foods, taco with beef, cheese and lettuce, hard shell",SR Legacy,lettuce,8.86,12.7,19.8,226.0
170312,"SUBWAY, B.L.T. sub on white bread with bacon, lettuce and tomato",SR Legacy,lettuce,10.1,6.41,26.7,856.0
170315,"SUBWAY, cold cut sub on white bread with lettuce and tomato",SR Legacy,lettuce,10.5,10.0,20.4,896.0
170713,"SUBWAY, roast beef sub on white bread with lettuce and tomato",SR Legacy,lettuce,12.2,2.73,20.3,155.0
170307,"SUBWAY, SUBWAY CLUB sub on white bread with lettuce and tomato",SR Legacy,lettuce,10.7,2.42,20.4,146.0
2709824,"Lettuce, salad with avocado, tomato, and/or carrots, with or without other vegetables, no dressing",Survey (FNDDS),lettuce,1.29,3.39,5.5,54.0
2709825,"Lettuce, salad with cheese, tomato and/or carrots, with or without other vegetables, no dressing",Survey (FNDDS),lettuce,4.94,6.08,4.2,91.0
2709826,"Lettuce, salad with egg, tomato, and/or carrots, with or without other vegetables, no dressing",Survey (FNDDS),lettuce,3.4,2.31,3.88,50.0
170785,"Fast foods, crispy chicken in tortilla, with lettuce, cheese, and ranch sauce",SR Legacy,lettuce,11.5,15.1,23.2,1150.0
170368,"Fast Foods, grilled chicken filet sandwich, with lettuce, tomato and spread",SR Legacy,lettuce,17.3,4.57,16.8,182.0
170786,"Fast foods, grilled chicken in tortilla, with lettuce, cheese, and ranch sauce",SR Legacy,lettuce,13.8,10.3,18.4,222.0
170313,"Fast foods, submarine sandwich, bacon, lettuce, and tomato on white bread",SR Legacy,lettuce,10.1,6.41,26.7,205.0
170707,"Fast foods, submarine sandwich, ham on white bread with lettuce and tomato",SR Legacy,lettuce,9.12,2.53,22.9,631.0
170299,"Fast foods, submarine sandwich, tuna on white bread with lettuce and tomato",SR Legacy,lettuce,12.3,12.0,16.0,218.0
170712,"SUBWAY, black forest ham sub on white bread with lettuce and tomato",SR Legacy,lettuce,9.12,2.53,22.9,631.0
170314,"SUBWAY, oven roasted chicken sub on white bread with lettuce and tomato",SR Legacy,lettuce,10.8,3.15,21.4,157.0
2709827,"Lettuce, salad with egg, cheese, tomato, and/or carrots, with or without other vegetables, no dressing",Survey (FNDDS),lettuce,4.24,4.36,3.7,71.0
170696,"Fast foods, submarine sandwich, cold cut on white bread with lettuce and tomato",SR Legacy,lettuce,10.5,10.0,20.4,213.0
170298,"Fast foods, submarine sandwich, roast beef on white bread with lettuce and tomato",SR Legacy,lettuce,12.2,2.73,20.3,652.0
2706846,"Seafood garden salad with seafood, lettuce, tomato and/or carrots, other vegetables, no dressing",Survey (FNDDS),lettuce,7.12,0.49,3.04,47.0
2706845,"Seafood garden salad with seafood, lettuce, vegetables excluding tomato and carrots, no dressing",Survey (FNDDS),lettuce,7.66,0.5,2.62,47.0
170310,"SUBWAY, steak & cheese sub on white bread with American cheese, lettuce and tomato",SR Legacy,lettuce,12.3,5.34,21.5,183.0
2706816,"Asian chicken or turkey garden salad, chicken and/or turkey, lettuce, fruit, nuts, no dressing",Survey (FNDDS),lettuce,11.44,5.46,9.5,130.0
2706818,"Chicken or turkey caesar garden salad, chicken and/or turkey, lettuce, tomato, cheese, no dressing",Survey (FNDDS),lettuce,8.52,1.94,2.99,63.0
170753,"Fast foods, crispy chicken, bacon, and tomato club sandwich, with cheese, lettuce, and mayonnaise",SR Legacy,lettuce,15.4,11.8,22.6,1080.0
170752,"Fast foods, grilled chicken, bacon and tomato club sandwich, with cheese, lettuce, and mayonnaise",SR Legacy,lettuce,17.2,8.05,19.9,220.0
170309,"Fast foods, submarine sandwich, oven roasted chicken on white bread with lettuce and tomato",SR Legacy,lettuce,10.8,3.15,21.4,657.0
170311,"Fast foods, submarine sandwich, steak and cheese on white bread with cheese, lettuce and tomato",SR Legacy,lettuce,12.3,5.34,21.5,766.0
2706848,"Seafood garden salad with seafood, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing",Survey (FNDDS),lettuce,7.91,1.95,2.77,62.0
2706847,"Seafood garden salad with seafood, lettuce, eggs, vegetables excluding tomato and carrots, no dressing",Survey (FNDDS),lettuce,8.41,2.05,2.39,64.0
2706841,"Shrimp garden salad, shrimp, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing",Survey (FNDDS),lettuce,8.28,2.04,2.77,65.0
2706842,"Shrimp garden salad, shrimp, lettuce, eggs, vegetables excluding tomato and carrots, no dressing",Survey (FNDDS),lettuce,8.8,2.14,2.39,67.0
170308,"Fast foods, submarine sandwich, turkey, roast beef and ham on white bread with lettuce and tomato",SR Legacy,lettuce,10.7,2.42,20.4,146.0
2706819,"Chicken or turkey, breaded, fried, caesar garden salad, chicken and/or turkey, lettuce, tomatoes, cheese, no dressing",Survey (FNDDS),lettuce,6.31,6.85,7.08,115.0
2706817,"Asian chicken or turkey garden salad with crispy noodles, chicken and/or turkey, lettuce, fruit, nuts, crispy noodles, no dressing",Survey (FNDDS),lettuce,10.24,5.26,8.11,116.0
2706814,"Chicken or turkey garden salad with cheese, chicken and/or turkey, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",Survey (FNDDS),lettuce,10.26,4.52,3.02,93.0
2709829,"Seven-layer salad, lettuce salad made with a combination of onion, celery, green pepper, peas, mayonnaise, cheese, eggs, and/or bacon",Survey (FNDDS),lettuce,4.7,20.71,5.79,229.0
2706812,"Chicken or turkey garden salad with bacon and cheese, chicken and/or turkey, bacon, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",Survey (FNDDS),lettuce,10.95,5.61,3.0,106.0
2706815,"Chicken or turkey, breaded, fried, garden salad with cheese, chicken and/or turkey, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",Survey (FNDDS),lettuce,6.5,7.9,6.47,123.0
2706813,"Chicken or turkey, breaded, fried, garden salad with bacon and cheese, chicken and/or turkey, bacon, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",Survey (FNDDS),lettuce,6.78,7.72,6.36,122.0
2709821,Cucumber salad made with cucumber and vinegar,Survey (FNDDS),cucumber,0.5,0.13,6.79,34.0
2709784,"Cucumber, raw",Survey (FNDDS),cucumber,0.62,0.18,2.95,16.0
2709818,Cucumber and vegetable namasu,Survey (FNDDS),cucumber,0.47,0.18,12.22,56.0
2710249,"Cucumber, for use on a sandwich",Survey (FNDDS),cucumber,0.62,0.18,2.95,16.0
169225,"Cucumber, peeled, raw",SR Legacy,cucumber,0.59,0.16,2.16,10.0
168409,"Cucumber, with peel, raw",SR Legacy,cucumber,0.65,0.11,3.63,65.0
169379,"Pickles, cucumber, sour",SR Legacy,cucumber,0.33,0.2,2.26,44.0
2709820,"Cucumber salad, made with Italian dressing",Survey (FNDDS),cucumber,0.46,9.96,6.19,120.0
324653,"Pickles, cucumber, dill or kosher dill",Foundation,cucumber,0.48,0.43,1.99,12.0
168558,"Pickles, cucumber, dill or kosher dill",SR Legacy,cucumber,0.5,0.3,2.41,12.0
168563,"Pickles, cucumber, dill, reduced sodium",SR Legacy,cucumber,0.5,0.3,2.41,12.0
168562,"Pickles, cucumber, sour, low sodium",SR Legacy,cucumber,0.33,0.2,2.26,44.0
167618,"Sea cucumber, yane (Alaska Native)",SR Legacy,cucumber,13.0,0.4,0.0,233.0
2709819,"Cucumber salad, made with sour cream dressing",Survey (FNDDS),cucumber,1.3,5.18,3.7,66.0
169378,"Pickles, cucumber, sweet (includes bread and butter pickles)",SR Legacy,cucumber,0.58,0.41,21.2,91.0
169380,"Pickles, cucumber, sweet, low sodium (includes bread and butter pickles)",SR Legacy,cucumber,0.37,0.26,33.7,122.0
2453490,"CUCUMBER HUMMUS, CUCUMBER",Branded,cucumber,7.14,10.7,14.3,179.0
2212425,"CUCUMBER LEMONADE, CUCUMBER",Branded,cucumber,0.0,0.0,9.72,39.0
1995041,"CUCUMBER LIMEADE, CUCUMBER",Branded,cucumber,0.0,0.0,10.2,42.0
2015931,"CUCUMBER SALAD, CUCUMBER",Branded,cucumber,1.0,0.0,5.0,19.0
2392097,"CUCUMBER SODA, CUCUMBER",Branded,cucumber,0.0,0.0,0.85,4.0
2445971,"CUCUMBER SODA, CUCUMBER",Branded,cucumber,0.0,0.0,0.85,4.0
2390486,"CUCUMBERS IN BRINE, CUCUMBERS",Branded,cucumber,0.0,0.0,0.0,11.0
2083884,"SODA, CUCUMBER, CUCUMBER",Branded,cucumber,0.0,0.0,3.1,13.0
1888410,"(PICKLED CUCUMBER) PICKLED CUCUMBER, (PICKLED CUCUMBER)",Branded,cucumber,0.0,0.0,3.57,18.0
2626297,CUCUMBERS,Branded,cucumber,0.84,0.0,3.8,15.0
2609624,CUCUMBERS,Branded,cucumber,1.01,0.0,2.02,10.0
2631387,"CUCUMBER BENEDICTINE SPREAD, CUCUMBER",Branded,cucumber,3.57,35.7,3.57,393.0
2195105,"CUCUMBER INFUSED VINEGAR, CUCUMBER",Branded,cucumber,0.0,0.0,13.3,67.0
2164878,"CUCUMBER INFUSED WATER, CUCUMBER",Branded,cucumber,0.0,0.0,0.21,1.0
2396322,"CUCUMBER INFUSED WATER, CUCUMBER",Branded,cucumber,0.21,0.0,0.63,3.0
2631053,"CUCUMBER REGULAR ROLL, CUCUMBER",Branded,cucumber,2.52,0.63,25.8,119.0
686848,"CUCUMBER SPARKLING WATER, CUCUMBER",Branded,cucumber,0.0,0.0,0.0,0.0
1735779,"CUCUMBER TONIC WATER, CUCUMBER",Branded,cucumber,0.0,0.0,5.0,20.0
1042361,"CUCUMBER TONIC WATER, CUCUMBER",Branded,cucumber,0.0,0.0,5.0,20.0
2172138,"CUCUMBER TONIC WATER, CUCUMBER",Branded,cucumber,0.0,0.0,5.0,20.0
2283757,"CUCUMBER & MINT LEMONADE, CUCUMBER & MINT",Branded,cucumber,0.0,0.0,8.4,33.0
2396107,"CUCUMBER CAFFEINATED SPARKLING WATER, CUCUMBER",Branded,cucumber,0.0,0.0,0.0,0.0
1132882,"CUCUMBER COLLAGEN INFUSED WATER, CUCUMBER",Branded,cucumber,2.0,0.0,0.6,10.0
2553869,"CUCUMBER DILL DRESSING, CUCUMBER DILL",Branded,cucumber,0.0,53.3,3.33,500.0
2607176,"CUCUMBER DILL MAYO, CUCUMBER; DILL",Branded,cucumber,0.0,71.4,0.0,643.0
2674450,"CUCUMBER GARLIC DILL TZATZIKI, CUCUMBER",Branded,cucumber,7.14,5.36,10.7,125.0
2642076,"CUCUMBER GARLIC TZATZIKI, CUCUMBER GARLIC",Branded,cucumber,7.14,5.36,10.7,125.0
2623487,"CUCUMBER KOREAN KIM CHEE, CUCUMBER",Branded,cucumber,0.0,0.0,3.57,18.0
2593748,"CUCUMBER MELON KOMBUCHA, CUCUMBER MELON",Branded,cucumber,0.28,0.0,3.1,20.0
2619768,"CUCUMBER MELON SELTZER, CUCUMBER MELON",Branded,cucumber,0.0,0.0,0.0,0.0
2607405,"CUCUMBER MINT MIXERS, CUCUMBER; MINT",Branded,cucumber,0.0,0.0,0.85,0.0
1592687,"CUCUMBER RANCH DRESSING, CUCUMBER RANCH",Branded,cucumber,0.0,36.7,10.0,367.0
1936710,"CUCUMBER RANCH DRESSING, CUCUMBER RANCH",Branded,cucumber,3.33,26.7,6.67,267.0
2456215,"CUCUMBER SALAD PICKLES, CUCUMBER SALAD",Branded,cucumber,3.85,0.0,19.2,96.0
1825999,"CUCUMBER TOMATO SALAD, CUCUMBER TOMATO",Branded,cucumber,1.77,7.08,4.42,80.0
2578111,"CUCUMBER WITH CITRUS GREEN TEA, CUCUMBER",Branded,cucumber,0.0,0.0,6.76,25.0
2049614,"KNIPPA CUCUMBER LIMEADE, KNIPPA CUCUMBER",Branded,cucumber,0.0,0.0,9.7,38.0
2085421,"TZATZIKI CUCUMBER DRESSING, TZATZIKI CUCUMBER",Branded,cucumber,0.0,36.7,10.0,367.0
1880374,"VERDAY, CHLOROPHYLL WATER, CUCUMBER, CUCUMBER",Branded,cucumber,0.0,0.0,0.21,0.0
2389119,"ORGANIC CUCUMBER GLOW CUCUMBER & LEMON JUICE BLEND, CUCUMBER & LEMON",Branded,cucumber,0.42,0.0,1.67,8.0
2626298,FRESH CUCUMBERS,Branded,cucumber,0.84,0.0,3.8,15.0
2080047,"BEVERAGE, CUCUMBER",Branded,cucumber,0.0,0.0,3.1,13.0
2603108,BRINE CUCUMBERS,Branded,cucumber,0.0,0.0,0.0,0.0
2025956,CREAMY CUCUMBER,Branded,cucumber,0.0,53.3,6.67,500.0
2068732,CUCUMBER & AVOCADO,Branded,cucumber,2.2,2.2,23.4,128.0
1853477,CUCUMBER CHIPS,Branded,cucumber,0.0,0.0,28.6,125.0
2455996,CUCUMBER CHIPS,Branded,cucumber,0.0,0.0,32.1,125.0
2026084,CUCUMBER CHIPS,Branded,cucumber,0.0,0.0,3.57,0.0
1853476,CUCUMBER CHIPS,Branded,cucumber,0.0,0.0,28.6,125.0
1924463,CUCUMBER DIP,Branded,cucumber,3.33,5.0,6.67,83.0
2456070,CUCUMBER PICKLES,Branded,cucumber,0.0,0.0,3.57,18.0
2442061,CUCUMBER PICKLES,Branded,cucumber,0.0,0.0,4.35,22.0
1900314,CUCUMBER PICKLES,Branded,cucumber,0.0,0.0,1.67,33.0
1913873,CUCUMBER ROLL,Branded,cucumber,4.31,5.17,5.17,78.0
2020220,CUCUMBER SALAD,Branded,cucumber,0.0,0.0,12.9,53.0
2622706,CUCUMBER SALAD,Branded,cucumber,1.0,0.0,5.0,19.0
2390911,ASPARAGUS,Branded,asparagus,2.35,0.0,3.53,18.0
2497753,ASPARAGUS,Branded,asparagus,2.15,0.0,4.3,22.0
2609616,ASPARAGUS,Branded,asparagus,2.35,0.0,3.53,18.0
2035101,ASPARAGUS,Branded,asparagus,1.18,0.0,4.71,29.0
2475712,ASPARAGUS,Branded,asparagus,2.35,0.0,3.53,18.0
2152618,ASPARAGUS,Branded,asparagus,2.35,0.0,3.53,18.0
2609691,ASPARAGUS,Branded,asparagus,2.22,0.0,3.33,17.0
2278029,ASPARAGUS,Branded,asparagus,2.35,0.0,3.53,18.0
2448187,ASPARAGUS,Branded,asparagus,2.16,0.0,3.24,19.0
2059288,ASPARAGUS,Branded,asparagus,2.35,3.53,3.53,53.0
2072784,ASPARAGUS,Branded,asparagus,3.33,16.7,10.0,167.0
2119648,ASPARAGUS,Branded,asparagus,2.0,0.0,2.0,15.0
1611655,ASPARAGUS,Branded,asparagus,2.35,0.0,3.53,18.0
1663186,ASPARAGUS,Branded,asparagus,2.35,0.0,3.53,18.0
168389,"Asparagus, raw",SR Legacy,asparagus,2.2,0.12,3.88,85.0
2709767,"Asparagus, raw",Survey (FNDDS),asparagus,2.2,0.12,3.88,20.0
169208,"Asparagus, frozen, unprepared",SR Legacy,asparagus,3.23,0.23,4.1,24.0
169207,"Asparagus, canned, drained solids",SR Legacy,asparagus,2.14,0.65,2.46,81.0
2709841,"Asparagus, fresh, cooked with oil",Survey (FNDDS),asparagus,2.29,3.25,4.04,49.0
2709843,"Asparagus, frozen, cooked with oil",Survey (FNDDS),asparagus,2.86,3.31,1.86,44.0
2709837,"Asparagus, NS as to form, cooked",Survey (FNDDS),asparagus,2.3,2.86,4.04,45.0
2709836,"Asparagus, canned, cooked, no added fat",Survey (FNDDS),asparagus,2.14,0.65,2.46,19.0
2709834,"Asparagus, fresh, cooked, no added fat",Survey (FNDDS),asparagus,2.36,0.13,4.16,21.0
2709835,"Asparagus, frozen, cooked, no added fat",Survey (FNDDS),asparagus,2.94,0.42,1.91,18.0
171537,"Soup, cream of asparagus, canned, condensed",SR Legacy,asparagus,1.82,3.26,8.52,289.0
169314,"Asparagus, canned, no salt added, solids and liquids",SR Legacy,asparagus,1.8,0.18,2.48,62.0
169206,"Asparagus, canned, regular pack, solids and liquids",SR Legacy,asparagus,1.8,0.18,2.48,62.0
169209,"Asparagus, frozen, cooked, boiled, drained, without salt",SR Legacy,asparagus,2.95,0.42,1.92,18.0
2709840,"Asparagus, canned, cooked, fat added, NS as to fat type",Survey (FNDDS),asparagus,2.09,3.18,2.39,41.0
2709838,"Asparagus, fresh, cooked, fat added, NS as to fat type",Survey (FNDDS),asparagus,2.3,2.86,4.04,45.0
2709839,"Asparagus, frozen, cooked, fat added, NS as to fat type",Survey (FNDDS),asparagus,2.86,2.95,1.86,40.0
172891,"Soup, cream of asparagus, canned, prepared with equal volume milk",SR Legacy,asparagus,2.55,3.3,6.61,272.0
174549,"Soup, cream of asparagus, canned, prepared with equal volume water",SR Legacy,asparagus,0.94,1.68,4.38,146.0
2548008,"ASPARAGUS MEDLEY, ASPARAGUS",Branded,asparagus,2.35,0.0,5.88,24.0
2167337,"ASPARAGUS PICKLED, ASPARAGUS",Branded,asparagus,0.0,0.0,5.0,30.0
2509111,"ASPARAGUS POTATO BLEND, ASPARAGUS",Branded,asparagus,2.35,0.0,11.8,53.0
2158186,"ASPARAGUS STIR FRY, ASPARAGUS",Branded,asparagus,1.04,0.0,5.21,31.0
2620421,"SPECIALTY, ASPARAGUS RISOTTO, ASPARAGUS",Branded,asparagus,2.86,2.86,19.3,121.0
2161720,"ASPARAGUS RISOTTO CREAMY CHEESE RISOTTO WITH ASPARAGUS, ASPARAGUS RISOTTO",Branded,asparagus,2.86,3.21,17.1,107.0
2165541,"ASPARAGUS ROTINI WITH ASPARAGUS, ROASTED PEPPERS, AND VEGAN MOZZARELLA, ASPARAGUS",Branded,asparagus,2.65,1.33,15.0,80.0
2111535,"CREAM OF ASPARAGUS SOUP WITH WHITE ASPARAGUS PIECES, CREAM OF ASPARAGUS",Branded,asparagus,7.69,15.4,57.7,419.0
2444581,"ASPARAGUS CUT SPEARS IN BRINE, ASPARAGUS",Branded,asparagus,1.67,0.0,2.5,15.0
2605199,"ASPARAGUS & GRUYERE RAVIOLI, ASPARAGUS & GRUYERE",Branded,asparagus,12.0,9.0,29.0,240.0
1964796,"ASPARAGUS & MOZZARELLA RAVIOLI, ASPARAGUS & MOZZARELLA",Branded,asparagus,8.0,11.0,32.0,250.0
2467368,"ASPARAGUS GRUYERE RAVIOLI, ASPARAGUS GRUYERE",Branded,asparagus,11.4,6.67,29.5,229.0
2634820,"ASPARAGUS GRUYERE RAVIOLI, ASPARAGUS GRUYERE",Branded,asparagus,12.6,8.42,33.7,263.0
1974788,"ASPARAGUS RISOTTO RIBE RICE ENRICHED WITH A CREAMY ASPARAGUS, GARLIC SAUCE, AND PIECES OF ASPARAGUS., ASPARAGUS",Branded,asparagus,2.86,2.86,19.3,121.0
1545847,FRESH ASPARAGUS,Branded,asparagus,4.3,0.0,4.3,27.0
2636482,ASPARAGUS SPEARS,Branded,asparagus,2.35,0.0,3.53,18.0
2060767,ASPARAGUS SPEARS,Branded,asparagus,2.67,0.0,4.0,27.0
2674129,ASPARAGUS SPEARS,Branded,asparagus,2.53,0.0,3.8,25.0
2428203,ASPARAGUS SPEARS,Branded,asparagus,2.13,0.0,3.83,19.0
2068477,ASPARAGUS SPEARS,Branded,asparagus,2.35,0.0,3.53,18.0
2299745,ASPARAGUS SPEARS,Branded,asparagus,2.35,0.0,3.53,18.0
2321729,ASPARAGUS SPEARS,Branded,asparagus,2.35,0.0,3.53,18.0
2020924,ASPARAGUS SPEARS,Branded,asparagus,3.53,0.0,3.53,24.0
2425144,ASPARAGUS SPEARS,Branded,asparagus,3.53,0.0,3.53,24.0
2435911,FRESH ASPARAGUS,Branded,asparagus,2.15,0.0,5.38,22.0
1888245,TRIMMED ASPARAGUS,Branded,asparagus,2.15,0.0,4.3,22.0
2418348,ASPARAGUS SPEARS,Branded,asparagus,2.35,0.0,3.53,18.0
2656613,ASPARAGUS SPEARS,Branded,asparagus,3.53,0.0,4.71,24.0
2621319,ASPARAGUS SPEARS,Branded,asparagus,2.41,0.0,3.61,24.0
2399453,ASPARAGUS SPEARS,Branded,asparagus,3.53,0.0,3.53,29.0
2509177,ASPARAGUS SPEARS,Branded,asparagus,1.77,0.0,3.54,18.0
2619694,"ORGANIC, ASPARAGUS",Branded,asparagus,2.35,0.0,3.53,18.0
2094213,ASPARAGUS SAUTE,Branded,asparagus,2.35,0.0,4.71,24.0
2058991,GREEN BEANS,Branded,green beans,2.35,0.0,7.06,29.0
2009385,GREEN BEANS,Branded,green beans,0.83,0.0,3.33,17.0
2625695,GREEN BEANS,Branded,green beans,2.35,0.0,7.06,35.0
2388875,GREEN BEANS,Branded,green beans,1.23,0.0,8.64,37.0
2089412,GREEN BEANS,Branded,green beans,1.0,0.0,6.0,20.0
2426624,GREEN BEANS,Branded,green beans,0.83,0.0,3.33,17.0
2428867,GREEN BEANS,Branded,green beans,2.35,0.0,7.06,35.0
2100236,GREEN BEANS,Branded,green beans,0.83,0.0,3.33,17.0
2164317,GREEN BEANS,Branded,green beans,7.14,3.12,28.6,170.0
2377747,GREEN BEANS,Branded,green beans,2.35,0.0,7.06,29.0
1917746,GREEN BEANS,Branded,green beans,1.23,0.0,6.17,37.0
2572952,GREEN BEANS,Branded,green beans,2.35,0.0,7.06,29.0
2327442,GREEN BEANS,Branded,green beans,2.35,0.0,7.06,29.0
2505658,GREEN BEANS,Branded,green beans,2.35,0.0,7.06,35.0
2115217,GREEN BEANS,Branded,green beans,7.14,16.1,71.4,464.0
2115925,GREEN BEANS,Branded,green beans,0.83,0.0,3.33,21.0
2398198,GREEN BEANS,Branded,green beans,2.35,0.0,7.06,41.0
2481007,GREEN BEANS,Branded,green beans,2.0,0.0,7.0,30.0
2424178,GREEN BEANS,Branded,green beans,2.35,0.0,7.06,29.0
2288333,GREEN BEANS,Branded,green beans,0.85,0.85,5.93,34.0
2286355,GREEN BEANS,Branded,green beans,2.35,0.0,7.06,29.0
2286667,GREEN BEANS,Branded,green beans,0.83,0.0,3.31,17.0
2080435,GREEN BEANS,Branded,green beans,0.83,0.0,3.33,17.0
2099412,GREEN BEANS,Branded,green beans,0.83,0.0,3.33,17.0
2099609,GREEN BEANS,Branded,green beans,0.0,0.0,3.33,17.0
2453576,GREEN BEANS,Branded,green beans,2.35,0.0,7.06,29.0
2418072,GREEN BEANS,Branded,green beans,2.35,0.0,7.06,35.0
2272634,GREEN BEANS,Branded,green beans,1.82,1.36,7.27,45.0
2481968,GREEN BEANS,Branded,green beans,2.35,0.0,7.06,29.0
2552055,GREEN BEANS,Branded,green beans,2.35,0.0,7.06,35.0
2407248,GREEN BEANS,Branded,green beans,2.35,0.0,7.06,29.0
2620051,GREEN BEANS,Branded,green beans,2.35,0.0,7.06,29.0
2404675,GREEN BEANS,Branded,green beans,2.35,0.0,7.06,29.0
2376942,GREEN BEANS,Branded,green beans,0.83,0.0,2.5,12.0
2638999,GREEN BEANS,Branded,green beans,2.35,0.0,7.06,29.0
2467943,GREEN BEANS,Branded,green beans,2.35,0.0,7.06,29.0
2574007,GREEN BEANS,Branded,green beans,2.35,0.0,7.06,35.0
737004,GREEN BEANS,Branded,green beans,2.13,0.0,7.45,43.0
2089517,GREEN BEANS,Branded,green beans,2.35,0.0,7.06,29.0
2550237,GREEN BEANS,Branded,green beans,2.35,0.0,7.06,29.0
